,Language,a,b,c,d,prompts
427,ES,gato,organismo,ardilla,"['roedor', 'vertebrado', 'criatura', 'bestia', 'animal', 'organismo', 'fauna', 'placentario', 'cordado', 'euterio', 'mamífero', 'mamífero_euterio', 'ser_animado', 'ser_vivo', 'mamífero_placentario', 'craneado']","""gato"" es a ""organismo"" como ""ardilla"" es a  "
428,ES,chacal,entidad_física,águila,"['rapaz', 'pájaro', 'vertebrado', 'criatura', 'bestia', 'ser', 'animal', 'organismo', 'fauna', 'cordado', 'ser_animado', 'craneado', 'ser_vivo', 'ave_rapaz', 'ave_de_presa']","""chacal"" es a ""entidad_física"" como ""águila"" es a  "
429,ES,tigre,organismo,pato,"['ave', 'pájaro', 'vertebrado', 'ave_de_corral', 'criatura', 'bestia', 'ser', 'animal', 'organismo', 'fauna', 'cordado', 'ave_doméstica', 'ave_acuática', 'ser_animado', 'pájaro_anseiforme', 'craneado', 'ser_vivo']","""tigre"" es a ""organismo"" como ""pato"" es a  "
430,ES,mariposa,organismo,poni,"['bóvido', 'mamífero', 'caballo', 'vertebrado', 'criatura', 'bestia', 'animal', 'organismo', 'fauna', 'placentario', 'euterio', 'equino', 'équido', 'ser_vivo', 'ungulado_de_dedos_impares', 'ser_animado', 'mamífero_euterio', 'perisodáctilo', 'placental_mammal', 'craneado', 'mamífero_ungulado', 'entidad_física', 'mamífero_perisodáctilo', 'equus_caballus']","""mariposa"" es a ""organismo"" como ""poni"" es a  "
431,ES,perro,placentario,poni,"['bóvido', 'mamífero', 'caballo', 'vertebrado', 'criatura', 'bestia', 'animal', 'organismo', 'fauna', 'placentario', 'euterio', 'equino', 'équido', 'ser_vivo', 'ungulado_de_dedos_impares', 'ser_animado', 'mamífero_euterio', 'perisodáctilo', 'placental_mammal', 'craneado', 'mamífero_ungulado', 'entidad_física', 'mamífero_perisodáctilo', 'equus_caballus']","""perro"" es a ""placentario"" como ""poni"" es a  "
432,ES,gorila,fauna,ganso,"['ave', 'pájaro', 'vertebrado', 'ave_de_corral', 'criatura', 'bestia', 'ser', 'animal', 'organismo', 'fauna', 'cordado', 'ave_doméstica', 'ave_acuática', 'ser_animado', 'pájaro_anseiforme', 'craneado', 'ser_vivo']","""gorila"" es a ""fauna"" como ""ganso"" es a  "
433,ES,zorro,carnívoro,orangután,"['primate', 'vertebrado', 'criatura', 'bestia', 'ser', 'animal', 'organismo', 'fauna', 'placentario', 'homínido', 'cordado', 'euterio', 'mamífero', 'mono', 'ser_animado', 'mamífero_euterio', 'mamífero_placentario', 'craneado', 'ser_vivo']","""zorro"" es a ""carnívoro"" como ""orangután"" es a  "
434,ES,mariposa,criatura,ciervo,"['bóvido', 'mamífero', 'vertebrado', 'criatura', 'ungulado', 'bestia', 'ser', 'animal', 'organismo', 'fauna', 'placentario', 'artiodáctilo', 'rumiante', 'cordado', 'euterio', 'bovino', 'ser_animado', 'mamífero_euterio', 'placental_mammal', 'craneado', 'entidad_física', 'ungulado_de_dedos_pares', 'mamífero_artiodáctilo', 'ser_vivo']","""mariposa"" es a ""criatura"" como ""ciervo"" es a  "
435,ES,tigre,fauna,coyote,"['can', 'vertebrado', 'criatura', 'bestia', 'cánido', 'ser', 'animal', 'organismo', 'fauna', 'placentario', 'carnívoro', 'cordado', 'euterio', 'mamífero', 'ser_animado', 'mamífero_euterio', 'mamífero_placentario', 'craneado', 'animal_domesticado', 'entidad_física', 'animal_doméstico', 'ser_vivo', 'canis']","""tigre"" es a ""fauna"" como ""coyote"" es a  "
436,ES,gibón,placentario,chacal,"['can', 'vertebrado', 'criatura', 'bestia', 'cánido', 'ser', 'animal', 'organismo', 'fauna', 'placentario', 'carnívoro', 'cordado', 'euterio', 'mamífero', 'ser_animado', 'mamífero_euterio', 'placental_mammal', 'craneado', 'animal_domesticado', 'entidad_física', 'animal_doméstico', 'ser_vivo', 'canis']","""gibón"" es a ""placentario"" como ""chacal"" es a  "
437,ES,lobo,entidad_física,coyote,"['can', 'vertebrado', 'criatura', 'bestia', 'cánido', 'ser', 'animal', 'organismo', 'fauna', 'placentario', 'carnívoro', 'cordado', 'euterio', 'mamífero', 'ser_animado', 'mamífero_euterio', 'mamífero_placentario', 'craneado', 'animal_domesticado', 'entidad_física', 'animal_doméstico', 'ser_vivo', 'canis']","""lobo"" es a ""entidad_física"" como ""coyote"" es a  "
438,ES,halcón,fauna,abeja,"['insecto', 'invertebrado', 'criatura', 'bestia', 'himenóptero', 'ser', 'animal', 'organismo', 'fauna', 'artrópodo', 'insecto_himenóptero', 'ser_animado', 'ser_vivo', 'bicho,insecto_volador']","""halcón"" es a ""fauna"" como ""abeja"" es a  "
439,ES,chacal,fauna,ciervo,"['bóvido', 'mamífero', 'vertebrado', 'criatura', 'ungulado', 'bestia', 'ser', 'animal', 'organismo', 'fauna', 'placentario', 'artiodáctilo', 'rumiante', 'cordado', 'euterio', 'bovino', 'ser_animado', 'mamífero_euterio', 'placental_mammal', 'craneado', 'entidad_física', 'ungulado_de_dedos_pares', 'mamífero_artiodáctilo', 'ser_vivo']","""chacal"" es a ""fauna"" como ""ciervo"" es a  "
440,ES,león,fauna,lobo,"['perro', 'vertebrado', 'criatura', 'bestia', 'cánido', 'ser', 'animal', 'organismo', 'fauna', 'placentario', 'carnívoro', 'cordado', 'euterio', 'mamífero', 'ser_animado', 'mamífero_euterio', 'mamífero_placentario', 'craneado', 'animal_domesticado', 'entidad_física', 'animal_doméstico', 'ser_vivo']","""león"" es a ""fauna"" como ""lobo"" es a  "
441,ES,zorro,fauna,hormiga,"['insecto', 'invertebrado', 'criatura', 'bestia', 'himenóptero', 'ser', 'animal', 'organismo', 'fauna', 'artrópodo', 'insecto_himenóptero', 'ser_animado', 'entidad_física', 'ser_vivo', 'insecto_eusocial']","""zorro"" es a ""fauna"" como ""hormiga"" es a  "
442,ES,jaguar,carnívoro,ratón,"['roedor', 'vertebrado', 'criatura', 'bestia', 'animal', 'organismo', 'fauna', 'placentario', 'cordado', 'euterio', 'mamífero', 'mamífero_euterio', 'ser_animado', 'ser_vivo', 'mamífero_placentario', 'craneado']","""jaguar"" es a ""carnívoro"" como ""ratón"" es a  "
443,ES,buho,vertebrado,perro,"['can', 'vertebrado', 'criatura', 'bestia', 'cánido', 'ser', 'animal', 'organismo', 'fauna', 'placentario', 'carnívoro', 'cordado', 'euterio', 'mamífero', 'ser_animado', 'mamífero_euterio', 'placental_mammal', 'craneado', 'animal_domesticado', 'entidad_física', 'animal_doméstico', 'ser_vivo']","""buho"" es a ""vertebrado"" como ""perro"" es a  "
444,ES,poni,fauna,mariposa,"['insecto', 'criatura', 'bestia', 'lepidóptero', 'animal', 'organismo', 'fauna', 'artrópodo', 'insecto_lepidóptero', 'ser_animado', 'ser_vivo']","""poni"" es a ""fauna"" como ""mariposa"" es a  "
445,ES,león,gato,abeja,"['insecto', 'invertebrado', 'criatura', 'bestia', 'himenóptero', 'ser', 'animal', 'organismo', 'fauna', 'artrópodo', 'insecto_himenóptero', 'ser_animado', 'ser_vivo', 'bicho,insecto_volador']","""león"" es a ""gato"" como ""abeja"" es a  "
446,ES,leopardo,fauna,pavo,"['ave', 'pájaro', 'vertebrado', 'ave_de_corral', 'criatura', 'bestia', 'ser', 'animal', 'organismo', 'fauna', 'cordado', 'ave_doméstica', 'ser_animado', 'pájaro_galliforme', 'craneado', 'gallinácea', 'ser_vivo']","""leopardo"" es a ""fauna"" como ""pavo"" es a  "
447,ES,hormiga,placentario,gato,"['felino', 'bestia', 'animal', 'organismo', 'fauna', 'placentario', 'carnívoro', 'cordado', 'félido', 'euterio', 'mamífero', 'mamífero_euterio', 'ser_animado', 'mamífero_placentario', 'craneado']","""hormiga"" es a ""placentario"" como ""gato"" es a  "
448,ES,vaca,organismo,cucaracha,"['insecto', 'invertebrado', 'criatura', 'bestia', 'insecto_dictiópero', 'ser', 'animal', 'organismo', 'fauna', 'artrópodo', 'ser_animado', 'entidad_física', 'ser_vivo']","""vaca"" es a ""organismo"" como ""cucaracha"" es a  "
449,ES,gorila,organismo,humano,"['primate', 'vertebrado', 'criatura', 'bestia', 'ser', 'animal', 'organismo', 'fauna', 'placentario', 'homínido', 'cordado', 'euterio', 'mamífero', 'mono', 'ser_animado', 'mamífero_euterio', 'mamífero_placentario', 'craneado', 'ser_vivo']","""gorila"" es a ""organismo"" como ""humano"" es a  "
450,LT,sakalas,paukštis,kalakutas,"['paukštiena', 'paukštis', 'stuburinis_gyvūnas', 'naminiai_paukščiai', 'būtybė', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'chordiniai', 'naminė_višta', 'gyva_esybė', 'vištinis_paukštis', 'kaukolinis_gyvūnas', 'vištinių', 'gyvas_daiktas', 'gyvūnija']","""sakalas"" yra ""paukštis"" taip, kaip ""kalakutas"" yra "
451,LT,buivolas,stuburinis_gyvūnas,tigras,"['kačių_šeimos_žinduolis', 'katė', 'žvėris', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'mėsėdžiai', 'chordiniai', 'katinių_šeimos_gyvūnas', 'žinduolis', 'aukštesnysis_žinduolis', 'animate_esybė', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'didžioji_katė', 'plėšrūnas,gyvūnija']","""buivolas"" yra ""stuburinis_gyvūnas"" taip, kaip ""tigras"" yra "
452,LT,drugys,vabzdys,kalakutas,"['paukštiena', 'paukštis', 'stuburinis_gyvūnas', 'naminiai_paukščiai', 'būtybė', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'chordiniai', 'naminė_višta', 'gyva_esybė', 'vištinis_paukštis', 'kaukolinis_gyvūnas', 'vištinių', 'gyvas_daiktas', 'gyvūnija']","""drugys"" yra ""vabzdys"" taip, kaip ""kalakutas"" yra "
453,LT,ponis,organizmas,tarakonas,"['vabzdys', 'bestuburiai', 'būtybė', 'žvėris', 'tarakongyvis_vabzdys', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'nariuotakojis', 'gyva_esybė', 'fizinis_subjektas', 'gyvas_daiktas', 'gyvūnija']","""ponis"" yra ""organizmas"" taip, kaip ""tarakonas"" yra "
454,LT,antis,vandens_paukštis,ožys,"['dykaraginiai', 'žinduolis', 'stuburinis_gyvūnas', 'kanopiniai', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'porakanopiai', 'chordiniai', 'gyva_esybė', 'aukštesnysis_žinduolis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'kanopinis_žinduolis', 'lygiapirštis_kanopinis', 'porakanopis_žinduolis', 'gyvas_daiktas', 'gyvulys,gyvūnija']","""antis"" yra ""vandens_paukštis"" taip, kaip ""ožys"" yra "
455,LT,šakalas,prijaukintas_gyvūnas,buivolas,"['dykaraginiai', 'žinduolis', 'bizonas', 'karvė', 'stuburinis_gyvūnas', 'būtybė', 'kanopiniai', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'porakanopiai', 'atrajotojas', 'chordiniai', 'galvijas', 'gyva_esybė', 'aukštesnysis_žinduolis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'fizinis_kanopinis_žinduolis', 'fizinis_subjektas', 'lygiapirštis_kanopinis', 'poraknopis_žinduolis', 'gyvas_daiktas', 'gyvūnija']","""šakalas"" yra ""prijaukintas_gyvūnas"" taip, kaip ""buivolas"" yra "
456,LT,skruzdėlė,vabzdys,skruzdėlė,"['vabzdys', 'bestuburiai', 'būtybė', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'nariuotakojis', 'plėviasparnis_vabzdys', 'gyva_esybė', 'fizinis_plėviasparnis', 'fizinis_subjektas', 'plėviasparnis', 'gyvas_daiktas', 'gyvūnija']","""skruzdėlė"" yra ""vabzdys"" taip, kaip ""skruzdėlė"" yra "
457,LT,katė,organizmas,voverė,"['graužikas', 'stuburinis_gyvūnas', 'būtybė', 'žvėris', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'chordiniai', 'žinduolis', 'aukštesnysis_žinduolis', 'graužėjas', 'gyva_esybė', 'gyvas_daiktas', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'gyvūnija']","""katė"" yra ""organizmas"" taip, kaip ""voverė"" yra "
458,LT,šakalas,fizinis_subjektas,erelis,"['plėšrūnas', 'paukštis', 'stuburinis_gyvūnas', 'būtybė', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'chordiniai', 'gyva_esybė', 'kaukolinis_gyvūnas', 'paukštis_plėšrūnas', 'plėšrusis_paukštis', 'gyva_būtybė', 'gyvūnija']","""šakalas"" yra ""fizinis_subjektas"" taip, kaip ""erelis"" yra "
459,LT,tigras,organizmas,antis,"['paukštiena', 'paukštis', 'stuburinis_gyvūnas', 'naminiai_paukščiai', 'būtybė', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'chordiniai', 'naminė_višta', 'vandens_paukštis', 'vandens_višta', 'gyva_esybė', 'žąsinis_paukštis', 'kaukolinis_gyvūnas', 'gyvas_daiktas', 'gyvūnija']","""tigras"" yra ""organizmas"" taip, kaip ""antis"" yra "
460,LT,drugys,organizmas,ponis,"['dykaraginiai', 'žinduolis', 'arklys', 'stuburinis_gyvūnas', 'būtybė', 'žvėris', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'arkliniai', 'arklinių_šeimos_gyvūnas', 'gyvas_daiktas', 'neporakanopiai', 'gyva_esybė', 'aukštesnysis_žinduolis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'kanopinis_žinduolis', 'fizinis_subjektas', 'neporakanopis_žinduolis', 'naminis_arklys', 'gyvulys,gyvūnija']","""drugys"" yra ""organizmas"" taip, kaip ""ponis"" yra "
461,LT,šuo,placentiniai,ponis,"['dykaraginiai', 'žinduolis', 'arklys', 'stuburinis_gyvūnas', 'būtybė', 'žvėris', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'arkliniai', 'arklinių_šeimos_gyvūnas', 'gyvas_daiktas', 'neporakanopiai', 'gyva_esybė', 'aukštesnysis_žinduolis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'kanopinis_žinduolis', 'fizinis_subjektas', 'neporakanopis_žinduolis', 'naminis_arklys', 'gyvulys,gyvūnija']","""šuo"" yra ""placentiniai"" taip, kaip ""ponis"" yra "
462,LT,gorila,fauna,žąsis,"['paukštiena', 'paukštis', 'stuburinis_gyvūnas', 'naminiai_paukščiai', 'būtybė', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'chordiniai', 'naminė_višta', 'vandens_paukštis', 'vandens_vištos', 'gyva_esybė', 'žąsinis_paukštis', 'kaukolinis_gyvūnas', 'gyvas_daiktas', 'gyvūnija']","""gorila"" yra ""fauna"" taip, kaip ""žąsis"" yra "
463,LT,lapė,mėsėdžiai,orangutangas,"['primatas', 'stuburinis_gyvūnas', 'būtybė', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'hominidas', 'chordiniai', 'žinduolis', 'žmogbeždžionė', 'gyva_esybė', 'aukštesnysis_žinduolis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'fizinė_būtybė', 'gyvas_daiktas', 'gyvūnija']","""lapė"" yra ""mėsėdžiai"" taip, kaip ""orangutangas"" yra "
464,LT,drugys,būtybė,elnias,"['dykaraginiai', 'žinduolis', 'stuburinis_gyvūnas', 'būtybė', 'kanopiniai', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'porakanopiai', 'atrajotojas', 'chordiniai', 'galvijas', 'gyva_esybė', 'aukštesnysis_žinduolis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'fizinis_kanopinis_žinduolis', 'fizinis_subjektas', 'lygiapirštis_kanopinis', 'porakanopis_žinduolis', 'gyvas_daiktas', 'gyvūnija']","""drugys"" yra ""būtybė"" taip, kaip ""elnias"" yra "
465,LT,tigras,fauna,kojotas,"['stuburinis_gyvūnas', 'būtybė', 'žvėris', 'šuniniai', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'mėsėdžiai', 'chordiniai', 'žinduolis', 'gyva_esybė', 'aukštesnysis_žinduolis', 'vaikštantis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'prijaukintas_gyvūnas', 'fizinis_subjektas', 'naminis_gyvūnas', 'gyvas_daiktas', 'gyvulys,plėšrūnas,gyvūnija']","""tigras"" yra ""fauna"" taip, kaip ""kojotas"" yra "
466,LT,gibonas,placentiniai,šakalas,"['stuburinis_gyvūnas', 'būtybė', 'žvėris', 'šuniniai', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'mėsėdžiai', 'chordiniai', 'žinduolis', 'gyva_esybė', 'aukštesnysis_žinduolis', 'vaikštantis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'prijaukintas_gyvūnas', 'fizinis_subjektas', 'naminis_gyvūnas', 'gyvas_daiktas', 'gyvulys,gyvūnija,plėšrūnas']","""gibonas"" yra ""placentiniai"" taip, kaip ""šakalas"" yra "
467,LT,vilkas,fizinis_subjektas,kojotas,"['stuburinis_gyvūnas', 'būtybė', 'žvėris', 'šuniniai', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'mėsėdžiai', 'chordiniai', 'žinduolis', 'gyva_esybė', 'aukštesnysis_žinduolis', 'vaikštantis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'prijaukintas_gyvūnas', 'fizinis_subjektas', 'naminis_gyvūnas', 'gyvas_daiktas', 'gyvulys,plėšrūnas,gyvūnija']","""vilkas"" yra ""fizinis_subjektas"" taip, kaip ""kojotas"" yra "
468,LT,sakalas,fauna,bitė,"['vabzdys', 'bestuburiai', 'būtybė', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'nariuotakojis', 'plėviasparnis_vabzdys', 'gyva_esybė', 'plėviasparnis', 'gyvas_daiktas', 'gyvūnija']","""sakalas"" yra ""fauna"" taip, kaip ""bitė"" yra "
469,LT,šakalas,fauna,elnias,"['dykaraginiai', 'žinduolis', 'stuburinis_gyvūnas', 'būtybė', 'kanopiniai', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'porakanopiai', 'atrajotojas', 'chordiniai', 'galvijas', 'gyva_esybė', 'aukštesnysis_žinduolis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'fizinis_kanopinis_žinduolis', 'fizinis_subjektas', 'lygiapirštis_kanopinis', 'porakanopis_žinduolis', 'gyvas_daiktas', 'gyvūnija']","""šakalas"" yra ""fauna"" taip, kaip ""elnias"" yra "
470,LT,liūtas,fauna,vilkas,"['stuburinis_gyvūnas', 'būtybė', 'žvėris', 'šuniniai', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'mėsėdžiai', 'chordiniai', 'žinduolis', 'gyva_esybė', 'aukštesnysis_žinduolis', 'vaikštantis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'prijaukintas_gyvūnas', 'fizinis_subjektas', 'naminis_gyvūnas', 'gyvas_daiktas', 'gyvulys,gyvūnija,plėšrūnas']","""liūtas"" yra ""fauna"" taip, kaip ""vilkas"" yra "
471,LT,lapė,fauna,skruzdėlė,"['vabzdys', 'bestuburiai', 'būtybė', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'nariuotakojis', 'plėviasparnis_vabzdys', 'gyva_esybė', 'fizinis_plėviasparnis', 'fizinis_subjektas', 'plėviasparnis', 'gyvas_daiktas', 'gyvūnija']","""lapė"" yra ""fauna"" taip, kaip ""skruzdėlė"" yra "
472,LT,jaguaras,mėsėdžiai,pelė,"['graužikas', 'stuburinis_gyvūnas', 'būtybė', 'žvėris', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'chordiniai', 'žinduolis', 'aukštesnysis_žinduolis', 'graužėjas', 'gyva_esybė', 'gyvas_daiktas', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'gyvūnija']","""jaguaras"" yra ""mėsėdžiai"" taip, kaip ""pelė"" yra "
473,LT,pelėda,stuburinis_gyvūnas,šuo,"['stuburinis_gyvūnas', 'būtybė', 'žvėris', 'šuniniai', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'mėsėdžiai', 'chordiniai', 'žinduolis', 'gyva_esybė', 'aukštesnysis_žinduolis', 'vaikštantis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'prijaukintas_gyvūnas', 'fizinis_subjektas', 'naminis_gyvūnas', 'gyvas_daiktas', 'gyvulys,gyvūnija,plėšrūnas']","""pelėda"" yra ""stuburinis_gyvūnas"" taip, kaip ""šuo"" yra "
474,LT,ponis,fauna,drugys,"['vabzdys', 'būtybė', 'žvėris', 'gyvūnas', 'organizmas', 'fauna', 'nariuotakojis', 'kietasparnis_vabzdys', 'kietasparnis', 'gyva_esybė', 'gyvas_daiktas', 'gyvūnija']","""ponis"" yra ""fauna"" taip, kaip ""drugys"" yra "
475,LT,liūtas,katė,bitė,"['vabzdys', 'bestuburiai', 'būtybė', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'nariuotakojis', 'plėviasparnis_vabzdys', 'gyva_esybė', 'plėviasparnis', 'gyvas_daiktas', 'gyvūnija']","""liūtas"" yra ""katė"" taip, kaip ""bitė"" yra "
476,LT,leopardas,fauna,kalakutas,"['paukštiena', 'paukštis', 'stuburinis_gyvūnas', 'naminiai_paukščiai', 'būtybė', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'chordiniai', 'naminė_višta', 'gyva_esybė', 'vištinis_paukštis', 'kaukolinis_gyvūnas', 'vištinių', 'gyvas_daiktas', 'gyvūnija']","""leopardas"" yra ""fauna"" taip, kaip ""kalakutas"" yra "
477,LT,skruzdėlė,placentiniai,katė,"['kačių_šeimos_žinduolis', 'žvėris', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'mėsėdžiai', 'chordiniai', 'katinių_šeimos_gyvūnas', 'žinduolis', 'aukštesnysis_žinduolis', 'gyva_esybė', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'gyvulys,gyvūnija,plėšrūnas']","""skruzdėlė"" yra ""placentiniai"" taip, kaip ""katė"" yra "
478,LT,karvė,organizmas,tarakonas,"['vabzdys', 'bestuburiai', 'būtybė', 'žvėris', 'tarakongyvis_vabzdys', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'nariuotakojis', 'gyva_esybė', 'fizinis_subjektas', 'gyvas_daiktas', 'gyvūnija']","""karvė"" yra ""organizmas"" taip, kaip ""tarakonas"" yra "
479,LT,gorila,organizmas,žmogus,"['primatas', 'stuburinis_gyvūnas', 'būtybė', 'žvėris', 'esybė', 'gyvūnas', 'organizmas', 'fauna', 'placentiniai', 'hominidas', 'chordiniai', 'žinduolis', 'žmogbeždžionė', 'gyva_esybė', 'aukštesnysis_žinduolis', 'placentinis_žinduolis', 'kaukolinis_gyvūnas', 'fizinė_būtybė', 'gyvas_daiktas', 'gyvūnija']","""gorila"" yra ""organizmas"" taip, kaip ""žmogus"" yra "
